"id1","id2","X_firstname_","X_lastname_","X_email_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match"
58118,90133,0,1,1,0,1,0,0,0,0,NA,NA,NA,0
15083,56261,0,1,1,0,1,0,0,0,1,1,1,1,1
51623,89198,0,1,1,0,1,0,0,1,0,0,0,0,0
55973,59774,0,1,1,0,1,0,0,1,0,0,0,1,0
21304,76193,0,1,1,0,1,0,0,1,0,0,1,0,0
81077,92027,0,1,1,0,1,0,0,1,0,NA,NA,NA,0
58886,67926,0,1,1,0,1,0,0,1,1,1,1,1,1
78986,93987,0,1,1,0,1,0,1,0,0,0,0,0,0
686,39833,0,1,1,0,1,0,1,0,0,0,0,1,0
58051,96051,0,1,1,0,1,0,1,0,0,0,1,0,0
22417,65740,0,1,1,0,1,0,1,0,0,0,1,1,0
16568,90722,0,1,1,0,1,0,1,0,0,1,0,0,0
65518,96627,0,1,1,0,1,0,1,0,1,0,0,0,0
12691,76101,0,1,1,0,1,0,1,0,1,1,1,1,1
29741,95728,0,1,1,0,1,0,1,1,0,0,0,0,0
41686,83740,0,1,1,0,1,0,1,1,1,0,0,0,0
27922,59410,0,1,1,0,1,0,1,1,1,1,1,1,1
5822,8954,0,1,1,0,1,1,0,0,0,0,0,0,0
3018,99013,0,1,1,0,1,1,0,0,0,0,0,1,0
9454,14791,0,1,1,0,1,1,0,0,0,0,1,0,0
19933,52745,0,1,1,0,1,1,0,0,0,0,1,1,0
28637,39774,0,1,1,0,1,1,0,0,0,1,0,0,0
21960,59003,0,1,1,0,1,1,0,0,0,1,1,0,0
40839,43417,0,1,1,0,1,1,0,0,1,1,1,1,1
57343,77193,0,1,1,0,1,1,0,1,0,0,0,0,0
2299,58697,0,1,1,0,1,1,0,1,1,0,0,0,0
780,79087,0,1,1,0,1,1,0,1,1,1,1,1,1
50891,66443,0,1,1,0,1,1,1,0,1,1,1,1,1
82168,97781,0,1,1,0,1,1,1,1,0,1,1,1,0
9962,16075,0,1,1,0,1,1,1,1,1,0,0,0,0
9337,52194,0,1,1,0,1,1,1,1,1,1,0,0,0
30022,33958,0,1,1,0,1,1,1,1,1,1,1,1,1
33940,84754,0,1,1,1,0,0,0,0,0,0,0,0,1
29565,99192,0,1,1,1,0,0,0,0,0,0,0,1,0
20493,91142,0,1,1,1,0,0,0,0,0,0,1,0,0
53344,78932,0,1,1,1,0,0,0,0,0,0,1,1,0
80232,81607,0,1,1,1,0,0,0,0,0,1,0,0,0
8460,23833,0,1,1,1,0,0,0,0,0,1,0,1,0
72817,88509,0,1,1,1,0,0,0,0,0,NA,NA,NA,0
40620,41877,0,1,1,1,0,0,0,0,1,1,1,1,1
56294,85639,0,1,1,1,0,0,0,1,0,0,0,0,0
71112,89479,0,1,1,1,0,0,0,1,0,0,0,1,0
7993,52882,0,1,1,1,0,0,0,1,0,0,1,0,0
28245,56950,0,1,1,1,0,0,0,1,0,NA,NA,NA,0
62845,67847,0,1,1,1,0,0,0,1,1,0,0,0,0
23666,81607,0,1,1,1,0,0,1,0,0,0,0,0,0
17997,58849,0,1,1,1,0,0,1,0,0,0,0,1,0
67466,72457,0,1,1,1,0,0,1,0,0,NA,NA,NA,0
59491,77463,0,1,1,1,0,0,1,0,1,0,0,0,0
24603,75241,0,1,1,1,0,0,1,0,1,0,1,1,0
15070,67483,0,1,1,1,0,0,1,0,1,1,0,0,0
380,60084,0,1,1,1,0,0,1,0,1,1,1,0,0
8969,46494,0,1,1,1,0,0,1,0,1,1,1,1,0
36095,94779,0,1,1,1,0,0,1,1,0,0,0,0,0
51375,79459,0,1,1,1,0,0,1,1,1,1,1,1,1
13563,87934,0,1,1,1,0,1,0,0,0,0,0,0,0
85935,99130,0,1,1,1,0,1,0,0,0,0,0,1,0
51989,98467,0,1,1,1,0,1,0,0,0,0,1,0,0
53970,98695,0,1,1,1,0,1,0,0,0,NA,NA,NA,0
90075,90539,0,1,1,1,0,1,0,1,1,1,1,1,1
39716,66210,0,1,1,1,0,1,1,0,1,0,0,0,0
19925,88655,0,1,1,1,0,1,1,0,1,1,1,1,1
14331,30375,0,1,1,1,0,1,1,1,1,0,0,0,0
77035,91236,0,1,1,1,0,1,1,1,1,1,1,1,1
28901,62846,0,1,1,1,1,0,0,0,0,0,0,0,0
28580,67239,0,1,1,1,1,0,0,0,0,NA,NA,NA,0
65960,77580,0,1,1,1,1,0,0,0,1,1,1,1,0
12143,67571,0,1,1,1,1,0,0,1,0,NA,NA,NA,1
6729,16243,0,1,1,1,1,0,0,1,1,0,0,0,0
8680,23433,0,1,1,1,1,0,0,1,1,1,1,1,1
6511,51957,0,1,1,1,1,0,1,0,0,0,0,0,0
13595,83251,0,1,1,1,1,0,1,0,1,0,0,0,0
21122,89288,0,1,1,1,1,0,1,0,1,0,1,0,0
183,63802,0,1,1,1,1,0,1,0,1,1,1,1,1
43565,83538,0,1,1,1,1,0,1,1,1,0,0,0,0
2277,90630,0,1,1,1,1,0,1,1,1,1,1,1,1
28849,51439,0,1,1,1,1,1,0,0,1,0,0,0,0
84507,87956,0,1,1,1,1,1,0,0,1,1,1,1,1
72157,92612,0,1,1,1,1,1,0,1,1,0,0,0,0
91031,95780,0,1,1,1,1,1,0,1,1,1,1,1,1
58527,74371,0,1,1,1,1,1,1,0,1,1,1,1,1
26804,92211,0,1,1,1,1,1,1,1,1,0,0,0,0
26403,95267,0,1,1,1,1,1,1,1,1,1,1,1,1
46384,63041,1,0,0,0,0,0,0,0,0,1,1,1,0
13461,99126,1,0,0,0,0,0,1,0,1,1,1,1,1
19632,41994,1,0,0,0,0,1,0,0,1,1,1,1,1
53317,93179,1,0,0,0,0,1,0,1,1,1,1,1,1
16361,62472,1,0,0,0,0,1,1,0,1,1,1,1,1
6159,78857,1,0,0,0,0,1,1,1,1,1,1,1,1
43152,61516,1,0,0,0,1,0,0,0,1,1,1,1,1
60243,86127,1,0,0,0,1,0,0,1,1,1,1,1,1
21371,80360,1,0,0,0,1,0,1,0,1,1,1,1,1
623,6797,1,0,0,0,1,0,1,1,1,1,1,1,1
36471,57856,1,0,0,0,1,1,0,0,1,1,1,1,1
8318,23562,1,0,0,0,1,1,0,1,1,1,1,1,1
86505,89628,1,0,0,0,1,1,1,0,1,1,1,1,1
71179,77442,1,0,0,0,1,1,1,1,1,1,1,1,1
50938,76212,1,0,0,1,0,0,0,0,1,1,1,1,1
65903,71837,1,0,0,1,0,0,0,1,1,1,1,1,1
21304,63055,1,0,0,1,0,0,1,0,1,1,1,1,1
14181,19304,1,0,0,1,0,0,1,1,1,1,1,1,1
35760,79213,1,0,0,1,0,1,0,0,1,1,1,1,1
29562,87483,1,0,0,1,0,1,0,1,1,1,1,1,1
18164,70694,1,0,0,1,0,1,1,0,1,1,1,1,1
735,29899,1,0,0,1,0,1,1,1,1,1,1,1,1
22876,30812,1,0,0,1,1,0,0,0,1,1,1,1,1
8098,63048,1,0,0,1,1,0,0,1,1,1,1,1,1
34429,82562,1,0,0,1,1,0,1,0,1,1,1,1,1
17635,28992,1,0,0,1,1,0,1,1,1,1,1,1,1
67330,74486,1,0,0,1,1,1,0,0,1,1,1,1,1
11449,89691,1,0,0,1,1,1,0,1,1,1,1,1,1
18068,21467,1,0,0,1,1,1,1,0,1,1,1,1,1
32310,86406,1,0,0,1,1,1,1,1,1,1,1,1,1
40085,70113,1,0,1,0,0,0,0,0,1,1,1,1,1
46735,84223,1,0,1,0,0,0,0,1,1,1,1,1,1
54818,66589,1,0,1,0,0,0,1,0,1,1,1,1,1
69299,94243,1,0,1,0,0,0,1,1,1,1,1,1,1
22592,81260,1,0,1,0,0,1,0,0,1,1,1,1,1
61656,99253,1,0,1,0,0,1,0,1,1,1,1,1,1
44881,97957,1,0,1,0,0,1,1,0,1,1,1,1,1
53964,76568,1,0,1,0,0,1,1,1,1,1,1,1,1
47431,74378,1,0,1,0,1,0,0,0,1,1,1,1,1
42795,84866,1,0,1,0,1,0,0,1,1,1,1,1,1
12592,92519,1,0,1,0,1,0,1,0,1,1,1,1,1
7737,98476,1,0,1,0,1,0,1,1,1,1,1,1,1
48447,99429,1,0,1,0,1,1,0,0,1,1,1,1,1
26244,60190,1,0,1,0,1,1,0,1,1,1,1,1,1
45646,56852,1,0,1,0,1,1,1,0,1,1,1,1,1
73122,93076,1,0,1,0,1,1,1,1,1,1,1,1,1
40302,65058,1,0,1,1,0,0,0,0,1,1,1,1,1
14455,35169,1,0,1,1,0,0,0,1,1,1,1,1,1
38880,78199,1,0,1,1,0,0,1,0,1,1,1,1,1
25238,69006,1,0,1,1,0,0,1,1,1,1,1,1,1
6256,91562,1,0,1,1,0,1,0,0,1,1,1,1,1
84387,91305,1,0,1,1,0,1,0,1,1,1,1,1,1
58699,67815,1,0,1,1,0,1,1,0,1,1,1,1,1
41201,62866,1,0,1,1,0,1,1,1,1,1,1,1,1
35188,42444,1,0,1,1,1,0,0,0,1,1,1,1,1
13040,51854,1,0,1,1,1,0,0,1,1,1,1,1,1
1937,12013,1,0,1,1,1,0,1,0,1,1,1,1,1
18735,23239,1,0,1,1,1,0,1,1,1,1,1,1,1
25856,41210,1,0,1,1,1,1,0,0,1,1,1,1,1
64291,92516,1,0,1,1,1,1,0,1,1,1,1,1,1
57754,66930,1,0,1,1,1,1,1,0,1,1,1,1,1
26983,46123,1,0,1,1,1,1,1,1,1,1,1,1,1
16029,96146,1,1,0,0,0,0,0,0,0,0,0,0,0
16012,45198,1,1,0,0,0,0,0,0,1,1,1,1,1
43667,99899,1,1,0,0,0,0,0,1,0,0,0,0,0
57588,76788,1,1,0,0,0,0,0,1,0,1,0,0,0
29044,53480,1,1,0,0,0,0,0,1,0,1,1,1,1
39774,69659,1,1,0,0,0,0,0,1,1,1,1,1,1
13298,94752,1,1,0,0,0,0,1,0,1,1,1,1,1
6449,59972,1,1,0,0,0,0,1,1,1,1,1,1,1
22242,27810,1,1,0,0,0,0,1,1,1,NA,NA,NA,1
31326,84173,1,1,0,0,0,1,0,0,0,1,1,1,1
28901,48542,1,1,0,0,0,1,0,0,1,1,1,1,1
36028,87061,1,1,0,0,0,1,0,1,0,1,1,1,1
29059,61785,1,1,0,0,0,1,0,1,1,1,1,1,1
50923,95773,1,1,0,0,0,1,0,1,1,NA,NA,NA,1
49497,89835,1,1,0,0,0,1,1,0,0,1,1,1,1
15438,35773,1,1,0,0,0,1,1,0,1,1,1,1,1
75732,81481,1,1,0,0,0,1,1,0,1,NA,NA,NA,1
1789,63951,1,1,0,0,0,1,1,1,1,1,1,1,1
65453,84013,1,1,0,0,0,1,1,1,1,NA,NA,NA,1
6110,30208,1,1,0,0,1,0,0,0,0,1,1,1,1
10859,33863,1,1,0,0,1,0,0,0,1,1,1,1,1
75606,86690,1,1,0,0,1,0,0,1,0,0,0,0,0
73400,84677,1,1,0,0,1,0,0,1,0,1,1,1,1
6407,70607,1,1,0,0,1,0,0,1,1,1,1,1,1
11531,63415,1,1,0,0,1,0,0,1,1,NA,NA,NA,1
34438,53397,1,1,0,0,1,0,1,0,1,1,1,1,1
9342,60265,1,1,0,0,1,0,1,1,0,0,0,0,0
40338,49315,1,1,0,0,1,0,1,1,0,1,1,1,1
29054,68996,1,1,0,0,1,0,1,1,1,1,1,1,1
60221,81889,1,1,0,0,1,0,1,1,1,NA,NA,NA,1
23366,74314,1,1,0,0,1,1,0,0,0,1,1,1,1
51466,98200,1,1,0,0,1,1,0,0,1,1,1,1,1
79927,96599,1,1,0,0,1,1,0,0,1,NA,NA,NA,1
697,76841,1,1,0,0,1,1,0,1,0,0,0,0,0
7117,74643,1,1,0,0,1,1,0,1,0,1,1,1,1
37245,40750,1,1,0,0,1,1,0,1,1,1,1,1,1
21257,25117,1,1,0,0,1,1,0,1,1,NA,NA,NA,1
14777,23474,1,1,0,0,1,1,1,0,0,0,0,0,0
44358,65436,1,1,0,0,1,1,1,0,0,1,1,1,1
59137,97688,1,1,0,0,1,1,1,0,1,1,1,1,1
72444,81340,1,1,0,0,1,1,1,0,1,NA,NA,NA,1
35559,75860,1,1,0,0,1,1,1,1,0,0,0,0,0
52743,71826,1,1,0,0,1,1,1,1,0,1,1,1,1
37551,69413,1,1,0,0,1,1,1,1,1,1,1,1,1
16247,31746,1,1,0,0,1,1,1,1,1,NA,NA,NA,1
18716,91002,1,1,0,1,0,0,0,0,0,1,1,1,1
6971,15862,1,1,0,1,0,0,0,0,1,1,1,1,1
43720,57445,1,1,0,1,0,0,0,1,0,1,1,1,1
36305,66186,1,1,0,1,0,0,0,1,1,1,1,1,1
46437,61663,1,1,0,1,0,0,1,0,1,1,1,1,1
42955,77486,1,1,0,1,0,0,1,0,1,NA,NA,NA,1
5822,81008,1,1,0,1,0,0,1,1,0,1,1,1,1
1276,54653,1,1,0,1,0,0,1,1,1,1,1,1,1
51673,71553,1,1,0,1,0,0,1,1,1,NA,NA,NA,1
43228,48342,1,1,0,1,0,1,0,0,0,1,1,1,1
53092,89009,1,1,0,1,0,1,0,0,1,1,1,1,1
67308,96687,1,1,0,1,0,1,0,0,1,NA,NA,NA,1
449,29363,1,1,0,1,0,1,0,1,0,1,1,1,1
11647,74716,1,1,0,1,0,1,0,1,1,1,1,1,1
14541,45611,1,1,0,1,0,1,0,1,1,NA,NA,NA,1
19072,49271,1,1,0,1,0,1,1,0,0,1,1,1,1
74471,92458,1,1,0,1,0,1,1,0,1,1,1,1,1
41893,48468,1,1,0,1,0,1,1,0,1,NA,NA,NA,1
55533,96051,1,1,0,1,0,1,1,1,0,1,1,1,1
70043,94933,1,1,0,1,0,1,1,1,1,1,1,1,1
62915,94617,1,1,0,1,0,1,1,1,1,NA,NA,NA,1
8932,30544,1,1,0,1,1,0,0,0,0,1,1,1,1
43606,98295,1,1,0,1,1,0,0,0,1,1,1,1,1
12253,70394,1,1,0,1,1,0,0,1,0,1,1,1,1
22443,70350,1,1,0,1,1,0,0,1,1,1,1,1,1
2419,99933,1,1,0,1,1,0,0,1,1,NA,NA,NA,1
29042,88599,1,1,0,1,1,0,1,0,1,1,1,1,1
12696,53961,1,1,0,1,1,0,1,0,1,NA,NA,NA,1
40995,80663,1,1,0,1,1,0,1,1,0,1,1,1,1
48564,90560,1,1,0,1,1,0,1,1,1,1,1,1,1
19170,77530,1,1,0,1,1,0,1,1,1,NA,NA,NA,1
33917,47227,1,1,0,1,1,1,0,0,0,1,1,1,1
73668,97683,1,1,0,1,1,1,0,0,1,1,1,1,1
37068,97618,1,1,0,1,1,1,0,0,1,NA,NA,NA,1
73717,74094,1,1,0,1,1,1,0,1,0,1,1,1,1
49733,58372,1,1,0,1,1,1,0,1,1,1,1,1,1
25363,60968,1,1,0,1,1,1,0,1,1,NA,NA,NA,1
20157,90505,1,1,0,1,1,1,1,0,0,1,1,1,1
36260,48175,1,1,0,1,1,1,1,0,1,1,1,1,1
9689,89180,1,1,0,1,1,1,1,0,1,NA,NA,NA,1
30917,85396,1,1,0,1,1,1,1,1,0,1,1,1,1
45861,79923,1,1,0,1,1,1,1,1,1,1,1,1,1
16859,45795,1,1,0,1,1,1,1,1,1,NA,NA,NA,1
32247,68910,1,1,1,0,0,0,0,0,1,1,1,1,1
25588,48656,1,1,1,0,0,0,0,0,1,NA,NA,NA,1
42475,45265,1,1,1,0,0,0,0,1,0,1,1,1,1
67418,87137,1,1,1,0,0,0,0,1,1,1,1,1,1
2784,10755,1,1,1,0,0,0,0,1,1,NA,NA,NA,1
29342,49489,1,1,1,0,0,0,1,0,0,1,1,1,1
62736,99407,1,1,1,0,0,0,1,0,1,1,1,1,1
50809,69171,1,1,1,0,0,0,1,1,0,1,1,1,1
51707,55190,1,1,1,0,0,0,1,1,1,1,1,1,1
52028,99343,1,1,1,0,0,0,1,1,1,NA,NA,NA,1
38387,55440,1,1,1,0,0,1,0,0,0,1,1,1,1
69854,87647,1,1,1,0,0,1,0,0,1,1,1,1,1
4222,63859,1,1,1,0,0,1,0,0,1,NA,NA,NA,1
47697,82520,1,1,1,0,0,1,0,1,0,1,1,1,1
39517,73246,1,1,1,0,0,1,0,1,1,1,1,1,1
64849,73530,1,1,1,0,0,1,0,1,1,NA,NA,NA,1
4166,9000,1,1,1,0,0,1,1,0,1,1,1,1,1
8833,86925,1,1,1,0,0,1,1,0,1,NA,NA,NA,1
88780,94404,1,1,1,0,0,1,1,1,0,1,1,1,1
17806,25855,1,1,1,0,0,1,1,1,1,1,1,1,1
36566,86889,1,1,1,0,0,1,1,1,1,NA,NA,NA,1
28765,57969,1,1,1,0,1,0,0,0,0,1,1,1,1
41141,66799,1,1,1,0,1,0,0,0,1,1,1,1,1
9920,31342,1,1,1,0,1,0,0,0,1,NA,NA,NA,1
29394,77640,1,1,1,0,1,0,0,1,0,1,1,1,1
7422,19319,1,1,1,0,1,0,0,1,1,1,1,1,1
2472,69238,1,1,1,0,1,0,0,1,1,NA,NA,NA,1
36038,99872,1,1,1,0,1,0,1,0,0,1,1,1,1
41960,53806,1,1,1,0,1,0,1,0,1,1,1,1,1
33627,54805,1,1,1,0,1,0,1,0,1,NA,NA,NA,1
58913,66996,1,1,1,0,1,0,1,1,0,1,1,1,1
66264,88954,1,1,1,0,1,0,1,1,1,1,1,1,1
64729,72286,1,1,1,0,1,0,1,1,1,NA,NA,NA,1
27178,64863,1,1,1,0,1,1,0,0,0,1,1,1,1
64112,88762,1,1,1,0,1,1,0,0,1,1,1,1,1
58942,95394,1,1,1,0,1,1,0,0,1,NA,NA,NA,1
22935,69031,1,1,1,0,1,1,0,1,0,1,1,1,1
54821,65393,1,1,1,0,1,1,0,1,1,1,1,1,1
35555,45479,1,1,1,0,1,1,0,1,1,NA,NA,NA,1
24313,78325,1,1,1,0,1,1,1,0,0,1,1,1,1
52182,82260,1,1,1,0,1,1,1,0,1,1,1,1,1
63936,92045,1,1,1,0,1,1,1,0,1,NA,NA,NA,1
16504,73379,1,1,1,0,1,1,1,1,0,1,1,1,1
50979,91939,1,1,1,0,1,1,1,1,1,1,1,1,1
7759,84727,1,1,1,0,1,1,1,1,1,NA,NA,NA,1
35410,58277,1,1,1,1,0,0,0,0,0,1,1,1,1
20489,93605,1,1,1,1,0,0,0,0,1,1,1,1,1
22231,77496,1,1,1,1,0,0,0,0,1,NA,NA,NA,1
73908,78944,1,1,1,1,0,0,0,1,0,1,1,1,1
24176,54645,1,1,1,1,0,0,0,1,1,1,1,1,1
29470,32565,1,1,1,1,0,0,0,1,1,NA,NA,NA,1
33148,89814,1,1,1,1,0,0,1,0,0,1,1,1,1
29934,61498,1,1,1,1,0,0,1,0,1,1,1,1,1
67425,88146,1,1,1,1,0,0,1,0,1,NA,NA,NA,1
5714,88469,1,1,1,1,0,0,1,1,0,1,1,1,1
22947,81705,1,1,1,1,0,0,1,1,1,1,1,1,1
78662,89689,1,1,1,1,0,0,1,1,1,NA,NA,NA,1
1679,57519,1,1,1,1,0,1,0,0,0,1,1,1,1
42763,50191,1,1,1,1,0,1,0,0,1,1,1,1,1
48986,61510,1,1,1,1,0,1,0,0,1,NA,NA,NA,1
20141,49871,1,1,1,1,0,1,0,1,0,1,1,1,1
21275,54607,1,1,1,1,0,1,0,1,1,1,1,1,1
1968,88592,1,1,1,1,0,1,0,1,1,NA,NA,NA,1
15689,67555,1,1,1,1,0,1,1,0,0,1,1,1,1
56138,73553,1,1,1,1,0,1,1,0,1,1,1,1,1
9865,61602,1,1,1,1,0,1,1,0,1,NA,NA,NA,1
17522,59654,1,1,1,1,0,1,1,1,0,1,1,1,1
2058,74372,1,1,1,1,0,1,1,1,1,1,1,1,1
36470,86553,1,1,1,1,0,1,1,1,1,NA,NA,NA,1
45425,89520,1,1,1,1,1,0,0,0,0,1,1,1,1
24885,68327,1,1,1,1,1,0,0,0,1,1,1,1,1
27528,37605,1,1,1,1,1,0,0,0,1,NA,NA,NA,1
45051,66762,1,1,1,1,1,0,0,1,0,1,1,1,1
6893,20671,1,1,1,1,1,0,0,1,1,1,1,1,1
2437,91099,1,1,1,1,1,0,0,1,1,NA,NA,NA,1
36051,57903,1,1,1,1,1,0,1,0,0,1,1,1,1
70321,99039,1,1,1,1,1,0,1,0,1,1,1,1,1
59386,72515,1,1,1,1,1,0,1,0,1,NA,NA,NA,1
48296,78785,1,1,1,1,1,0,1,1,0,1,1,1,1
24080,24950,1,1,1,1,1,0,1,1,1,1,1,1,1
25505,71938,1,1,1,1,1,0,1,1,1,NA,NA,NA,1
77633,92852,1,1,1,1,1,1,0,0,0,1,1,1,1
17118,81404,1,1,1,1,1,1,0,0,1,1,1,1,1
13715,36076,1,1,1,1,1,1,0,0,1,NA,NA,NA,1
21456,35831,1,1,1,1,1,1,0,1,0,1,1,1,1
19998,41552,1,1,1,1,1,1,0,1,1,1,1,1,1
86520,98018,1,1,1,1,1,1,0,1,1,NA,NA,NA,1
20015,28302,1,1,1,1,1,1,1,0,0,1,1,1,1
32668,53061,1,1,1,1,1,1,1,0,1,1,1,1,1
29495,34183,1,1,1,1,1,1,1,0,1,NA,NA,NA,1
8475,53348,1,1,1,1,1,1,1,1,0,1,1,1,1
33547,88877,1,1,1,1,1,1,1,1,1,1,1,1,1
17529,32488,1,1,1,1,1,1,1,1,1,NA,NA,NA,1
